scalar,2,3,-1,1,-1,-0.5,-1,-1,1,1,1,-2,,,,,,,,,,,,,rand scalar,1,scalar,200,,Base Ticket Price,60,
1/22/2015,3,0,0,45,15,0,4,Fog-Snow,14,5,-4,50,,2,0,0, 1.32 , 0.40 , 0.26 , 0.04 ,-2.00 ,-1.09 , 3.38 ,, 4.32 ,0.3170744097, 4.64 ," 2,928 ",,0.5,30," 87,840 "
1/23/2015,0,3,0,45,15,0,5,Fog-Snow,12,4,-4,100,,0,3,0, 1.32 , 0.40 , 0.26 ,-0.33 ,-2.00 ,-1.14 ,-1.30 ,, 0.21 ,0.8532125703, 1.07 ," 2,213 ",,0,60," 132,780 "
1/24/2015,0,3,0,45,15,0.11,7,Fog-Snow,23,14,5,100,,0,3,0, 1.32 , 0.40 , 0.13 ,-1.08 ,-2.00 ,-0.64 ,-1.30 ,,-0.17 ,0.7769098659, 0.61 ," 2,122 ",,0,60," 127,320 "
1/25/2015,0,3,0,55,15,0.28,3,Fog-Snow,6,-4,-14,100,,0,3,0, 1.85 , 0.40 ,-0.06 , 0.42 ,-2.00 ,-1.54 ,-1.30 ,, 0.77 ,0.9016925138, 1.67 ," 2,333 ",,0,60," 139,980 "
1/26/2015,0,0,0,55,15,0,6,0,12,2,-9,100,,0,0,0, 1.85 , 0.40 , 0.26 ,-0.71 , -   ,-1.24 ,-1.30 ,,-0.74 ,0.5834269128,-0.15 ," 1,970 ",,0,60," 118,200 "
1/27/2015,0,0,0,55,15,1.6,8,Fog-Snow,5,-1,-7,100,,0,0,0, 1.85 , 0.40 ,-1.60 ,-1.46 ,-2.00 ,-1.39 ,-1.30 ,,-5.50 ,0.7980731719,-4.70 ," 1,060 ",,0,60," 63,600 "
1/28/2015,0,0,0,55,15,0.03,4,Fog-Snow,14,2,-5,100,,0,0,0, 1.85 , 0.40 , 0.23 , 0.04 ,-2.00 ,-1.24 ,-1.30 ,,-2.02 ,0.2757563929,-1.74 ," 1,651 ",,0,60," 99,060 "
1/29/2015,0,0,0,55,15,0.02,5,Fog-Snow,19,14,8,50,,0,0,0, 1.85 , 0.40 , 0.24 ,-0.33 ,-2.00 ,-0.64 , 3.38 ,, 2.90 ,0.8317936296, 3.73 ," 2,746 ",,0,60," 164,760 "
1/30/2015,0,3,0,55,15,0.35,0,Fog-Snow,14,4,-7,100,,0,3,0, 1.85 , 0.40 ,-0.14 , 1.54 ,-2.00 ,-1.14 ,-1.30 ,, 2.21 ,0.169453749, 2.38 ," 2,476 ",,0,60," 148,560 "
1/31/2015,0,3,0,55,15,0.2,2,Fog-Snow,0,-4,-11,100,,0,3,0, 1.85 , 0.40 , 0.03 , 0.79 ,-2.00 ,-1.54 ,-1.30 ,, 1.23 ,0.2218517065, 1.46 ," 2,291 ",,0,60," 137,460 "
2/1/2015,0,3,0,49,16,0,2,Fog-Snow,0,-8,-14,20,,0,3,0, 1.53 , 0.36 , 0.26 , 0.79 ,-2.00 ,-1.74 , 6.20 ,, 8.41 ,0.8784371198, 9.28 ," 3,857 ",,0,60," 231,420 "
2/2/2015,3,0,0,49,16,0.41,8,Fog-Snow,6,0,-7,20,,2,0,0, 1.53 , 0.36 ,-0.21 ,-1.46 ,-2.00 ,-1.34 , 6.20 ,, 5.07 ,0.0956139264, 5.17 ," 3,034 ",,0.5,30," 91,020 "
2/3/2015,3,0,0,49,16,0,2,Fog-Snow,-7,-12,-18,20,,2,0,0, 1.53 , 0.36 , 0.26 , 0.79 ,-2.00 ,-1.94 , 6.20 ,, 7.21 ,0.8119011987, 8.02 ," 3,604 ",,0.5,30," 108,120 "
2/4/2015,3,0,0,49,16,0.29,8,Fog-Snow,10,2,-7,20,,2,0,0, 1.53 , 0.36 ,-0.07 ,-1.46 ,-2.00 ,-1.24 , 6.20 ,, 5.31 ,0.0339674579, 5.35 ," 3,070 ",,0.5,30," 92,100 "
2/5/2015,3,0,0,49,16,0.13,4,Fog-Snow,8,-8,-23,20,,2,0,0, 1.53 , 0.36 , 0.11 , 0.04 ,-2.00 ,-1.74 , 6.20 ,, 6.50 ,0.6363794527, 7.14 ," 3,428 ",,0.5,30," 102,840 "
2/6/2015,0,3,0,49,16,0.07,4,Fog-Snow,-5,-12,-20,20,,0,3,0, 1.53 , 0.36 , 0.18 , 0.04 ,-2.00 ,-1.94 , 6.20 ,, 7.37 ,0.7970196407, 8.17 ," 3,634 ",,0,60," 218,040 "
2/7/2015,0,3,0,49,16,0.18,0,Fog-Snow,0,-6,-11,20,,0,3,0, 1.53 , 0.36 , 0.05 , 1.54 ,-2.00 ,-1.64 , 6.20 ,, 9.05 ,0.6841738736, 9.73 ," 3,946 ",,0,60," 236,760 "
2/8/2015,0,3,0,44,20,0.42,0,Fog-Snow,6,3,0,20,,0,3,0, 1.27 , 0.19 ,-0.23 , 1.54 ,-2.00 ,-1.19 , 6.20 ,, 8.78 ,0.2271183296, 9.01 ," 3,802 ",,0,60," 228,120 "
2/9/2015,0,0,0,44,20,0.2,0,Fog-Snow,14,8,1,20,,0,0,0, 1.27 , 0.19 , 0.03 , 1.54 ,-2.00 ,-0.94 , 6.20 ,, 6.29 ,0.762027581, 7.05 ," 3,410 ",,0,60," 204,600 "
2/10/2015,0,0,0,44,20,0,1,Fog-Snow,19,14,8,20,,0,0,0, 1.27 , 0.19 , 0.26 , 1.17 ,-2.00 ,-0.64 , 6.20 ,, 6.44 ,0.1481901351, 6.59 ," 3,318 ",,0,60," 199,080 "
2/11/2015,0,0,0,44,20,0,4,0,30,21,12,20,,0,0,0, 1.27 , 0.19 , 0.26 , 0.04 , -   ,-0.29 , 6.20 ,, 7.67 ,0.6549331495, 8.32 ," 3,664 ",,0,60," 219,840 "
2/12/2015,0,0,0,44,20,0.13,6,Fog-Snow,14,2,-13,20,,0,0,0, 1.27 , 0.19 , 0.11 ,-0.71 ,-2.00 ,-1.24 , 6.20 ,, 3.82 ,0.8102663769, 4.63 ," 2,925 ",,0,60," 175,500 "
2/13/2015,0,3,0,44,20,0.03,3,Fog-Snow,-9,-18,-22,20,,0,3,0, 1.27 , 0.19 , 0.23 , 0.42 ,-2.00 ,-2.24 , 6.20 ,, 7.06 ,0.2337614908, 7.30 ," 3,459 ",,0,60," 207,540 "
2/14/2015,0,3,0,44,20,0.11,6,Fog-Snow,0,-8,-13,100,,0,3,0, 1.27 , 0.19 , 0.13 ,-0.71 ,-2.00 ,-1.74 ,-1.30 ,,-1.16 ,0.5339085008,-0.62 ," 1,876 ",,0,60," 112,560 "
2/15/2015,0,3,0,48,29,0.08,6,Fog-Snow,0,-17,-34,100,,0,3,0, 1.48 ,-0.20 , 0.17 ,-0.71 ,-2.00 ,-2.19 ,-1.30 ,,-1.74 ,0.3350889664,-1.41 ," 1,718 ",,0,60," 103,080 "
2/16/2015,3,0,0,48,29,0,2,Fog,-4,-20,-34,100,,2,0,0, 1.48 ,-0.20 , 0.26 , 0.79 ,-1.00 ,-2.34 ,-1.30 ,,-0.30 ,0.6926282758, 0.39 ," 2,079 ",,0.5,30," 62,370 "
2/17/2015,3,0,0,48,29,0.01,6,Fog-Snow,3,-1,-5,100,,2,0,0, 1.48 ,-0.20 , 0.25 ,-0.71 ,-2.00 ,-1.39 ,-1.30 ,,-1.87 ,0.4518597554,-1.41 ," 1,717 ",,0.5,30," 51,510 "
2/18/2015,3,0,0,48,29,0.21,2,Fog-Snow,3,-1,-5,100,,2,0,0, 1.48 ,-0.20 , 0.02 , 0.79 ,-2.00 ,-1.39 ,-1.30 ,,-0.60 ,0.8002340684, 0.20 ," 2,041 ",,0.5,30," 61,230 "
2/19/2015,3,0,0,48,29,0.32,6,Fog-Snow,1,-10,-22,50,,2,0,0, 1.48 ,-0.20 ,-0.11 ,-0.71 ,-2.00 ,-1.84 , 3.38 ,, 2.01 ,0.4987736503, 2.51 ," 2,502 ",,0.5,30," 75,060 "
2/20/2015,0,3,0,48,29,0,4,Fog-Snow,-16,-20,-23,100,,0,3,0, 1.48 ,-0.20 , 0.26 , 0.04 ,-2.00 ,-2.34 ,-1.30 ,,-1.05 ,0.7197779154,-0.33 ," 1,934 ",,0,60," 116,040 "
2/21/2015,0,3,0,48,29,0.47,4,Fog-Snow,6,-4,-14,100,,0,3,0, 1.48 ,-0.20 ,-0.28 , 0.04 ,-2.00 ,-1.54 ,-1.30 ,,-0.80 ,0.4983351531,-0.30 ," 1,940 ",,0,60," 116,400 "
2/22/2015,0,3,0,41,25,0.11,3,Fog-Snow,15,10,5,100,,0,3,0, 1.11 ,-0.03 , 0.13 , 0.42 ,-2.00 ,-0.84 ,-1.30 ,, 0.50 ,0.1048737597, 0.60 ," 2,120 ",,0,60," 127,200 "
2/23/2015,0,0,0,41,25,0.17,0,Fog-Snow,3,-16,-34,100,,0,0,0, 1.11 ,-0.03 , 0.06 , 1.54 ,-2.00 ,-2.14 ,-1.30 ,,-2.74 ,0.4757125552,-2.27 ," 1,547 ",,0,60," 92,820 "
2/24/2015,0,0,0,41,25,0,6,Fog-Snow,-2,-16,-31,100,,0,0,0, 1.11 ,-0.03 , 0.26 ,-0.71 ,-2.00 ,-2.14 ,-1.30 ,,-4.80 ,0.5897407518,-4.21 ," 1,158 ",,0,60," 69,480 "
2/25/2015,0,0,0,41,25,0.07,8,Fog-Snow,-2,-6,-13,100,,0,0,0, 1.11 ,-0.03 , 0.18 ,-1.46 ,-2.00 ,-1.64 ,-1.30 ,,-5.13 ,0.0983216725,-5.03 , 993 ,,0,60," 59,580 "
2/26/2015,0,0,0,41,25,0.01,7,Fog-Snow,5,-4,-14,50,,0,0,0, 1.11 ,-0.03 , 0.25 ,-1.08 ,-2.00 ,-1.54 , 3.38 ,, 0.10 ,0.6105839883, 0.71 ," 2,142 ",,0,60," 128,520 "
2/27/2015,0,3,0,41,25,0,3,Snow,-5,-8,-11,100,,0,3,0, 1.11 ,-0.03 , 0.26 , 0.42 , -   ,-1.74 ,-1.30 ,, 1.73 ,0.1337573414, 1.86 ," 2,372 ",,0,60," 142,320 "
2/28/2015,0,3,0,41,25,0,0,0,3,-3,-9,100,,0,3,0, 1.11 ,-0.03 , 0.26 , 1.54 , -   ,-1.49 ,-1.30 ,, 3.10 ,0.5090423462, 3.61 ," 2,722 ",,0,60," 163,320 "
3/1/2015,0,3,0,38,26,0.03,5,Fog-Snow,10,6,1,100,,0,3,0, 0.95 ,-0.07 , 0.23 ,-0.33 ,-2.00 ,-1.04 ,-1.30 ,,-0.56 ,0.0573914722,-0.50 ," 1,899 ",,0,60," 113,940 "
3/2/2015,3,0,0,38,26,0.48,0,Fog-Snow,5,-3,-11,100,,2,0,0, 0.95 ,-0.07 ,-0.30 , 1.54 ,-2.00 ,-1.49 ,-1.30 ,,-0.66 ,0.7278536167, 0.07 ," 2,014 ",,0.5,30," 60,420 "
3/3/2015,3,0,0,38,26,0.5,4,Fog-Snow-Thunderstorm,17,-2,-13,100,,2,0,0, 0.95 ,-0.07 ,-0.32 , 0.04 ,-2.00 ,-1.44 ,-1.30 ,,-2.13 ,0.905168219,-1.23 ," 1,755 ",,0.5,30," 52,650 "
3/4/2015,3,0,0,38,26,0.01,0,Fog-Snow,15,10,5,100,,2,0,0, 0.95 ,-0.07 , 0.25 , 1.54 ,-2.00 ,-0.84 ,-1.30 ,, 0.54 ,0.8077311455, 1.35 ," 2,269 ",,0.5,30," 68,070 "
3/5/2015,3,0,0,38,26,0.15,5,Fog-Snow,3,-6,-14,50,,2,0,0, 0.95 ,-0.07 , 0.09 ,-0.33 ,-2.00 ,-1.64 , 3.38 ,, 2.39 ,0.7572681832, 3.14 ," 2,629 ",,0.5,30," 78,870 "
3/6/2015,0,3,0,38,26,0,2,0,-2,-9,-16,100,,0,3,0, 0.95 ,-0.07 , 0.26 , 0.79 , -   ,-1.79 ,-1.30 ,, 1.85 ,0.1392007784, 1.99 ," 2,398 ",,0,60," 143,880 "
3/7/2015,0,3,0,38,26,0.01,6,Fog-Snow,5,-1,-7,100,,0,3,0, 0.95 ,-0.07 , 0.25 ,-0.71 ,-2.00 ,-1.39 ,-1.30 ,,-1.26 ,0.9730732946,-0.29 ," 1,942 ",,0,60," 116,520 "
3/8/2015,0,3,0,32,17,0.2,5,Fog-Snow,6,4,1,100,,0,3,0, 0.64 , 0.32 , 0.03 ,-0.33 ,-2.00 ,-1.14 ,-1.30 ,,-0.79 ,0.6697538625,-0.12 ," 1,976 ",,0,60," 118,560 "
3/9/2015,0,0,0,32,17,0.27,3,Fog-Snow,10,6,1,100,,0,0,0, 0.64 , 0.32 ,-0.05 , 0.42 ,-2.00 ,-1.04 ,-1.30 ,,-3.02 ,0.7407721179,-2.28 ," 1,544 ",,0,60," 92,640 "
3/10/2015,0,0,0,32,17,0.02,6,Fog-Snow,24,17,10,100,,0,0,0, 0.64 , 0.32 , 0.24 ,-0.71 ,-2.00 ,-0.49 ,-1.30 ,,-3.31 ,0.8364028651,-2.47 ," 1,506 ",,0,60," 90,360 "
3/11/2015,0,0,0,32,17,0.1,4,Fog-Snow,28,21,14,100,,0,0,0, 0.64 , 0.32 , 0.15 , 0.04 ,-2.00 ,-0.29 ,-1.30 ,,-2.45 ,0.1811468815,-2.27 ," 1,546 ",,0,60," 92,760 "
3/12/2015,0,0,0,32,17,0.2,3,Fog-Snow,14,4,-7,50,,0,0,0, 0.64 , 0.32 , 0.03 , 0.42 ,-2.00 ,-1.14 , 3.38 ,, 1.65 ,0.3858987314, 2.03 ," 2,407 ",,0,60," 144,420 "
3/13/2015,0,3,0,32,17,0.01,3,Fog-Snow,15,3,-9,100,,0,3,0, 0.64 , 0.32 , 0.25 , 0.42 ,-2.00 ,-1.19 ,-1.30 ,, 0.13 ,0.154945499, 0.29 ," 2,058 ",,0,60," 123,480 "
3/14/2015,0,3,0,32,17,0.17,8,Fog-Snow,26,20,15,100,,0,3,0, 0.64 , 0.32 , 0.06 ,-1.46 ,-2.00 ,-0.34 ,-1.30 ,,-1.08 ,0.8314968906,-0.25 ," 1,950 ",,0,60," 117,000 "
3/15/2015,0,3,0,24,17,0.78,4,Fog-Snow,24,11,-2,100,,0,3,0, 0.22 , 0.32 ,-0.65 , 0.04 ,-2.00 ,-0.79 ,-1.30 ,,-1.16 ,0.4609073745,-0.70 ," 1,860 ",,0,60," 111,600 "
3/16/2015,3,0,0,24,17,0,4,Fog,23,12,0,100,,2,0,0, 0.22 , 0.32 , 0.26 , 0.04 ,-1.00 ,-0.74 ,-1.30 ,,-0.20 ,0.1751848799,-0.03 ," 1,994 ",,0.5,30," 59,820 "
3/17/2015,3,0,0,24,17,0.53,0,Fog-Snow,23,9,-7,100,,2,0,0, 0.22 , 0.32 ,-0.35 , 1.54 ,-2.00 ,-0.89 ,-1.30 ,,-0.47 ,0.3183761283,-0.15 ," 1,970 ",,0.5,30," 59,100 "
3/18/2015,3,0,0,24,17,0,0,Fog-Snow,-9,-12,-16,100,,2,0,0, 0.22 , 0.32 , 0.26 , 1.54 ,-2.00 ,-1.94 ,-1.30 ,,-0.90 ,0.7477189386,-0.15 ," 1,970 ",,0.5,30," 59,100 "
3/19/2015,3,0,0,24,17,0,1,Fog,1,-10,-16,50,,2,0,0, 0.22 , 0.32 , 0.26 , 1.17 ,-1.00 ,-1.84 , 3.38 ,, 4.51 ,0.4598518852, 4.97 ," 2,995 ",,0.5,30," 89,850 "
3/20/2015,0,3,0,24,17,0.01,7,Fog-Snow,19,10,0,100,,0,3,0, 0.22 , 0.32 , 0.25 ,-1.08 ,-2.00 ,-0.84 ,-1.30 ,,-1.44 ,0.3975822004,-1.04 ," 1,791 ",,0,60," 107,460 "
3/21/2015,0,3,0,24,17,0.47,7,Fog-Snow,19,16,8,100,,0,3,0, 0.22 , 0.32 ,-0.28 ,-1.08 ,-2.00 ,-0.54 ,-1.30 ,,-1.68 ,0.523679951,-1.15 ," 1,769 ",,0,60," 106,140 "
3/22/2015,0,3,0,18,30,0.08,6,Fog-Snow,3,-8,-18,100,,0,3,0,-0.10 ,-0.24 , 0.17 ,-0.71 ,-2.00 ,-1.74 ,-1.30 ,,-2.92 ,0.1008040681,-2.82 ," 1,437 ",,0,60," 86,220 "
3/23/2015,0,0,0,18,30,0.04,3,Fog-Snow,10,-8,-22,100,,0,0,0,-0.10 ,-0.24 , 0.22 , 0.42 ,-2.00 ,-1.74 ,-1.30 ,,-4.74 ,0.6930307229,-4.05 ," 1,190 ",,0,60," 71,400 "
3/24/2015,0,0,0,18,30,0,1,0,12,10,8,100,,0,0,0,-0.10 ,-0.24 , 0.26 , 1.17 , -   ,-0.84 ,-1.30 ,,-1.05 ,0.9257361421,-0.12 ," 1,975 ",,0,60," 118,500 "
3/25/2015,0,0,0,18,30,0.02,3,Fog-Snow,26,17,8,100,,0,0,0,-0.10 ,-0.24 , 0.24 , 0.42 ,-2.00 ,-0.49 ,-1.30 ,,-3.47 ,0.0420760794,-3.43 ," 1,313 ",,0,60," 78,780 "
3/26/2015,0,0,0,18,30,0.4,7,Fog-Snow,28,24,21,50,,0,0,0,-0.10 ,-0.24 ,-0.20 ,-1.08 ,-2.00 ,-0.14 , 3.38 ,,-0.38 ,0.46484516, 0.08 ," 2,016 ",,0,60," 120,960 "
3/27/2015,0,3,0,18,30,0.04,8,Fog-Snow,23,18,12,100,,0,3,0,-0.10 ,-0.24 , 0.22 ,-1.46 ,-2.00 ,-0.44 ,-1.30 ,,-2.33 ,0.572005593,-1.75 ," 1,649 ",,0,60," 98,940 "
3/28/2015,0,3,0,18,30,0.05,8,Fog-Snow,14,5,-4,100,,0,3,0,-0.10 ,-0.24 , 0.20 ,-1.46 ,-2.00 ,-1.09 ,-1.30 ,,-2.98 ,0.9782749184,-2.01 ," 1,599 ",,0,60," 95,940 "
3/29/2015,0,3,0,19,32,0,1,0,19,8,-2,100,,0,3,0,-0.05 ,-0.33 , 0.26 , 1.17 , -   ,-0.94 ,-1.30 ,, 1.82 ,0.9946841709, 2.81 ," 2,563 ",,0,60," 153,780 "
3/30/2015,4,0,0,19,32,0.22,7,Fog-Snow,15,12,10,100,,0,0,0,-0.05 ,-0.33 , 0.01 ,-1.08 ,-2.00 ,-0.74 ,-1.30 ,,-5.49 ,0.1211358886,-5.37 , 926 ,,0,60," 55,560 "
3/31/2015,4,0,0,19,32,0.3,5,Fog-Snow,12,8,5,100,,0,0,0,-0.05 ,-0.33 ,-0.09 ,-0.33 ,-2.00 ,-0.94 ,-1.30 ,,-5.03 ,0.2046071328,-4.83 ," 1,034 ",,0,60," 62,040 "
4/1/2015,4,0,0,19,32,0,3,0,6,2,-2,100,,0,0,0,-0.05 ,-0.33 , 0.26 , 0.42 , -   ,-1.24 ,-1.30 ,,-2.23 ,0.2675822601,-1.96 ," 1,607 ",,0,60," 96,420 "
4/2/2015,4,0,0,19,32,0.11,6,Fog-Rain-Snow,33,18,3,50,,0,0,0,-0.05 ,-0.33 , 0.13 ,-0.71 ,-3.00 ,-0.44 , 3.38 ,,-1.00 ,0.3521729461,-0.65 ," 1,870 ",,0,60," 112,200 "
4/3/2015,4,3,0,19,32,0.12,7,Fog-Rain,33,30,28,100,,0,3,0,-0.05 ,-0.33 , 0.12 ,-1.08 ,-3.00 , 0.16 ,-1.30 ,,-2.48 ,0.1553513086,-2.32 ," 1,535 ",,0,60," 92,100 "
4/4/2015,4,3,0,19,32,0.69,8,Fog-Snow,30,16,1,100,,0,3,0,-0.05 ,-0.33 ,-0.54 ,-1.46 ,-2.00 ,-0.54 ,-1.30 ,,-3.21 ,0.1952013311,-3.02 ," 1,396 ",,0,60," 83,760 "
4/5/2015,4,3,0,10,17,0.33,6,Fog-Snow,10,6,1,100,,0,3,0,-0.52 , 0.32 ,-0.12 ,-0.71 ,-2.00 ,-1.04 ,-1.30 ,,-2.37 ,0.2840682592,-2.09 ," 1,582 ",,0,60," 94,920 "
4/6/2015,4,0,0,10,17,0.78,8,Fog-Snow,21,12,3,100,,0,0,0,-0.52 , 0.32 ,-0.65 ,-1.46 ,-2.00 ,-0.74 ,-1.30 ,,-6.35 ,0.2333258649,-6.12 , 777 ,,0,60," 46,620 "
4/7/2015,4,0,0,10,17,0.3,4,Fog-Snow,23,18,14,100,,0,0,0,-0.52 , 0.32 ,-0.09 , 0.04 ,-2.00 ,-0.44 ,-1.30 ,,-3.99 ,0.1322864702,-3.86 ," 1,229 ",,0,60," 73,740 "
4/8/2015,4,0,0,10,17,0.37,6,Fog-Snow,30,22,15,100,,0,0,0,-0.52 , 0.32 ,-0.17 ,-0.71 ,-2.00 ,-0.24 ,-1.30 ,,-4.62 ,0.8717579248,-3.75 ," 1,250 ",,0,60," 75,000 "
4/9/2015,4,0,0,10,17,0.08,8,Fog-Snow,28,21,14,50,,0,0,0,-0.52 , 0.32 , 0.17 ,-1.46 ,-2.00 ,-0.29 , 3.38 ,,-0.40 ,0.5024145253, 0.10 ," 2,020 ",,0,60," 121,200 "
4/10/2015,4,3,0,10,17,0.22,0,Fog-Rain,42,32,21,100,,0,3,0,-0.52 , 0.32 , 0.01 , 1.54 ,-3.00 , 0.26 ,-1.30 ,, 0.30 ,0.0975713537, 0.40 ," 2,080 ",,0,60," 124,800 "
4/11/2015,4,3,0,10,17,0,0,Fog-Snow,23,18,14,100,,0,3,0,-0.52 , 0.32 , 0.26 , 1.54 ,-2.00 ,-0.44 ,-1.30 ,, 0.86 ,0.1445271031, 1.01 ," 2,201 ",,0,60," 132,060 "
4/12/2015,4,3,0,8,18,0,2,Fog,32,24,15,100,,0,3,0,-0.63 , 0.28 , 0.26 , 0.79 ,-1.00 ,-0.14 ,-1.30 ,, 1.26 ,0.8929504429, 2.15 ," 2,431 ",,0,60," 145,860 "
4/13/2015,4,0,0,8,18,0,3,0,41,36,30,100,,0,0,0,-0.63 , 0.28 , 0.26 , 0.42 , -   , 0.46 ,-1.30 ,,-0.52 ,0.5479272027, 0.03 ," 2,006 ",,0,60," 120,360 "
4/14/2015,4,0,0,8,18,0.25,5,Fog-Rain-Snow,39,30,21,100,,0,0,0,-0.63 , 0.28 ,-0.03 ,-0.33 ,-3.00 , 0.16 ,-1.30 ,,-4.86 ,0.124099297,-4.73 ," 1,053 ",,0,60," 63,180 "
4/15/2015,4,0,0,8,18,0,1,0,24,22,19,100,,0,0,0,-0.63 , 0.28 , 0.26 , 1.17 , -   ,-0.24 ,-1.30 ,,-0.46 ,0.7325197419, 0.27 ," 2,054 ",,0,60," 123,240 "
4/16/2015,4,0,0,8,18,0,3,0,39,29,19,50,,0,0,0,-0.63 , 0.28 , 0.26 , 0.42 , -   , 0.11 , 3.38 ,, 3.82 ,0.6383200728, 4.46 ," 2,892 ",,0,60," 173,520 "
4/17/2015,0,3,0,8,18,0,6,Fog-Rain,35,32,28,100,,0,3,0,-0.63 , 0.28 , 0.26 ,-0.71 ,-3.00 , 0.26 ,-1.30 ,,-1.84 ,0.290483111,-1.55 ," 1,690 ",,0,60," 101,400 "
4/18/2015,0,3,0,8,18,0.95,4,Fog-Snow-Thunderstorm,33,26,19,100,,0,3,0,-0.63 , 0.28 ,-0.84 , 0.04 ,-2.00 ,-0.04 ,-1.30 ,,-1.50 ,0.524112962,-0.97 ," 1,806 ",,0,60," 108,360 "
4/19/2015,0,3,0,7,17,0.2,3,Fog-Snow,30,24,17,100,,0,3,0,-0.68 , 0.32 , 0.03 , 0.42 ,-2.00 ,-0.14 ,-1.30 ,,-0.36 ,0.217729338,-0.14 ," 1,972 ",,0,60," 118,320 "
4/20/2015,0,0,0,7,17,0.16,8,Fog-Rain-Snow,28,22,17,100,,0,0,0,-0.68 , 0.32 , 0.08 ,-1.46 ,-3.00 ,-0.24 ,-1.30 ,,-6.29 ,0.525238141,-5.76 , 848 ,,0,60," 50,880 "
4/21/2015,0,0,0,7,17,0.44,1,Fog-Rain-Snow,37,30,23,100,,0,0,0,-0.68 , 0.32 ,-0.25 , 1.17 ,-3.00 , 0.16 ,-1.30 ,,-3.59 ,0.1993889103,-3.39 ," 1,323 ",,0,60," 79,380 "
4/22/2015,0,0,0,7,17,0.53,6,Fog-Snow,30,26,21,100,,0,0,0,-0.68 , 0.32 ,-0.35 ,-0.71 ,-2.00 ,-0.04 ,-1.30 ,,-4.77 ,0.1185154393,-4.65 ," 1,070 ",,0,60," 64,200 "
4/23/2015,0,0,0,7,17,0.62,0,Fog-Snow,23,18,12,50,,0,0,0,-0.68 , 0.32 ,-0.46 , 1.54 ,-2.00 ,-0.44 , 3.38 ,, 1.67 ,0.6534785996, 2.32 ," 2,464 ",,0,60," 147,840 "
4/24/2015,0,3,0,7,17,0.4,0,Fog-Snow,14,11,8,100,,0,3,0,-0.68 , 0.32 ,-0.20 , 1.54 ,-2.00 ,-0.79 ,-1.30 ,,-0.11 ,0.806480523, 0.70 ," 2,139 ",,0,60," 128,340 "
4/25/2015,0,3,0,7,17,0.02,0,Fog-Snow,19,14,8,100,,0,3,0,-0.68 , 0.32 , 0.24 , 1.54 ,-2.00 ,-0.64 ,-1.30 ,, 0.48 ,0.1106838165, 0.59 ," 2,118 ",,0,60," 127,080 "
4/26/2015,0,3,0,7,22,0.13,0,Fog-Snow,24,22,19,100,,0,3,0,-0.68 , 0.10 , 0.11 , 1.54 ,-2.00 ,-0.24 ,-1.30 ,, 0.54 ,0.3796201905, 0.92 ," 2,183 ",,0,60," 130,980 "
4/27/2015,3,0,0,7,22,0.15,0,Fog-Snow,26,22,19,100,,2,0,0,-0.68 , 0.10 , 0.09 , 1.54 ,-2.00 ,-0.24 ,-1.30 ,,-0.49 ,0.2326493948,-0.25 ," 1,949 ",,0.5,30," 58,470 "
4/28/2015,3,0,0,7,22,0.04,6,Fog-Snow,28,22,17,100,,2,0,0,-0.68 , 0.10 , 0.22 ,-0.71 ,-2.00 ,-0.24 ,-1.30 ,,-2.61 ,0.0669209661,-2.54 ," 1,491 ",,0.5,30," 44,730 "
4/29/2015,3,0,0,7,22,0.05,6,Fog-Snow,30,26,23,100,,2,0,0,-0.68 , 0.10 , 0.20 ,-0.71 ,-2.00 ,-0.04 ,-1.30 ,,-2.42 ,0.2296704927,-2.19 ," 1,561 ",,0.5,30," 46,830 "
4/30/2015,3,0,0,7,22,0.05,5,Fog-Snow,33,28,24,50,,2,0,0,-0.68 , 0.10 , 0.20 ,-0.33 ,-2.00 , 0.06 , 3.38 ,, 2.74 ,0.4528974416, 3.19 ," 2,638 ",,0.5,30," 79,140 "
5/1/2015,0,3,0,7,22,0,6,Fog,33,30,26,100,,0,3,0,-0.68 , 0.10 , 0.26 ,-0.71 ,-1.00 , 0.16 ,-1.30 ,,-0.17 ,0.5101475124, 0.34 ," 2,069 ",,0,60," 124,140 "
5/2/2015,0,3,0,7,22,0,4,Fog,41,36,30,100,,0,3,0,-0.68 , 0.10 , 0.26 , 0.04 ,-1.00 , 0.46 ,-1.30 ,, 0.88 ,0.2948875208, 1.18 ," 2,236 ",,0,60," 134,160 "
5/3/2015,0,3,0,4,27,0,4,Rain,44,38,33,100,,0,3,0,-0.84 ,-0.11 , 0.26 , 0.04 , -   , 0.55 ,-1.30 ,, 1.61 ,0.2244777989, 1.84 ," 2,367 ",,0,60," 142,020 "
5/4/2015,0,0,0,4,27,0.02,4,Fog-Rain,50,44,39,100,,0,0,0,-0.84 ,-0.11 , 0.24 , 0.04 ,-3.00 , 0.85 ,-1.30 ,,-4.11 ,0.0726609051,-4.04 ," 1,192 ",,0,60," 71,520 "
5/5/2015,0,0,0,4,27,0.17,5,Fog-Rain,41,34,28,100,,0,0,0,-0.84 ,-0.11 , 0.06 ,-0.33 ,-3.00 , 0.36 ,-1.30 ,,-5.16 ,0.0022145296,-5.16 , 968 ,,0,60," 58,080 "
